Park Name,Category,Order,Family,Common Names,Abundance
Redwood National Park,Vascular Plant,Ranunculales,Ranunculaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Cannabaceae,"Marijuana, Pot",nan
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,Buckbrush,nan
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,Carmel Ceanothus,nan
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,"Deerbrush, Deerbrush Ceanothus",nan
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,"Prostrate Ceanothus, Siskiyou Mat",Unknown
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,Blue Blossom,Common
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,"Snowbrush Ceanothus, Snowbush",nan
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,"Snowbrush Ceanothus, Snowbush",nan
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,Tobacco Brush,nan
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,Hooker's Ceanothus,Uncommon
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,Buckthorn,nan
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,California Buckthorn,Unknown
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,California Coffeeberry,Unknown
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,Coffeeberry,Uncommon
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,Cascara Sagrada,Common
Redwood National Park,Vascular Plant,Rosales,Rhamnaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Serviceberry,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,"Juneberry, Pacific Serviceberry, Saskatoon Serviceberry, Western Serviceberry, Western Shadbush",Uncommon
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Pale Serviceberry,Rare
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Utah Serviceberry,Rare
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Bride's Feathers,Rare
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Mountain Mahogany,Uncommon
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Flowering Quince,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,"Franchet's Cotoneaster, Orange Cotoneaster",Common
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Smallleaf Cotoneaster,Rare
Redwood National Park,Vascular Plant,Rosales,Rosaceae,"Cotoneaster, Silverleaf Cotoneaster, Velvet Cotoneaster",nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,"Firethorn, Silverleaf Cotoneaster",Uncommon
Redwood National Park,Vascular Plant,Rosales,Rosaceae,"Black Hawthorn, River Hawthorn",nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Hawthorn,Uncommon
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Strawberry,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Beach Strawberry,Common
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Pacific Strawberry,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Wood Strawberry,Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,California Strawberry,Common
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Bigleaf Avens,Uncommon
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Oceanspray,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,"Creambush, Creambush Oceanspray, Hillside Oceanspray, Oceanspray",Uncommon
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Howell's Horkelia,Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Apple,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Oregon Crab Apple,Uncommon
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Common Apple,Uncommon
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Osoberry,Common
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Ninebark,Uncommon
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Cinquefoil,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Silverweed,Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Pacific Silverweed,Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,"Gland Cinquefoil, Sticky Cinquefoil",Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Sticky Cinquefoil,Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Sticky Cinquefoil,Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Cinquefoil,Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Graceful Cinquefoil,Uncommon
Redwood National Park,Vascular Plant,Rosales,Rosaceae,"Marsh Cinquefoil, Purple Marsh Cinquefoil",nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,"Chokecherry, Plum",nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Bird Cherry,Uncommon
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Bitter Cherry,Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,English Laurel,Rare
Redwood National Park,Vascular Plant,Rosales,Rosaceae,"Chokecherry, Common Chokecherry, Virginia Chokecherry",Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Western Chokecherry,Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Pear,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Pear,Rare
Redwood National Park,Vascular Plant,Rosales,Rosaceae,"Rose, Wildrose",nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,California Wildrose,Uncommon
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Sweetbriar Rose,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Baldhip Rose,Common
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Baldhip Rose,Common
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Nootka Rose,Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Nootka Rose,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Cluster Rose,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Ground Rose,Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Woods' Rose,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,"Blackberry, Brambles",nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Himalayan Blackberry,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Himalayan Blackberry,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Himalayan Berry,Abundant
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Cut Leaf Blackberry,Uncommon
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Blackcap Raspberry,Uncommon
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Thimbleberry,Common
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Thimbleberry,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Salmonberry,Common
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Salmonberry,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Blackberry,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,"California Blackberry, Pacific Blackberry",Common
Redwood National Park,Vascular Plant,Rosales,Rosaceae,California Blackberry,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,California Blackberry,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Pacific Dewberry,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Pacific Dewberry,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Small Burnet,Rare
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Great Burnet,Unknown
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Great Burnet,nan
Redwood National Park,Vascular Plant,Rosales,Rosaceae,Rose Spirea,Unknown
Redwood National Park,Vascular Plant,Rosales,Urticaceae,Nettle,nan
Redwood National Park,Vascular Plant,Rosales,Urticaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Urticaceae,"California Nettle, Slender Nettle, Stinging Nettle, Tall Nettle",nan
Redwood National Park,Vascular Plant,Rosales,Urticaceae,American Stinging Nettle,Uncommon
Redwood National Park,Vascular Plant,Rosales,Urticaceae,Hoary Nettle,Unknown
Redwood National Park,Vascular Plant,Rosales,Urticaceae,None,Unknown
Redwood National Park,Vascular Plant,Rosales,Urticaceae,None,nan
Redwood National Park,Vascular Plant,Rosales,Urticaceae,None,nan
Redwood National Park,Vascular Plant,Salviniales,Azollaceae,Mosquito Fern,nan
Redwood National Park,Vascular Plant,Salviniales,Marsileaceae,"Cloven Fern, Pepperwort, Waterclover",nan
Redwood National Park,Vascular Plant,Salviniales,Marsileaceae,Pillwort,nan
Redwood National Park,Vascular Plant,Salviniales,Marsileaceae,Quillwort,nan
Redwood National Park,Vascular Plant,Santalales,Santalaceae,Dwarf Mistletoe,nan
Redwood National Park,Vascular Plant,Santalales,Santalaceae,Fir Dwarf Mistletoe,nan
Redwood National Park,Vascular Plant,Santalales,Santalaceae,Sugar Pine Dwarf Mistletoe,nan
Redwood National Park,Vascular Plant,Santalales,Santalaceae,Western Dwarf Mistletoe,Common
Redwood National Park,Vascular Plant,Santalales,Santalaceae,Coastal Dwarf Mistletoe,nan
Redwood National Park,Vascular Plant,Santalales,Santalaceae,Knobcone Pine Dwarf Mistletoe,nan
Redwood National Park,Vascular Plant,Santalales,Santalaceae,Hemlock Dwarf Mistletoe,nan
Redwood National Park,Vascular Plant,Santalales,Santalaceae,Mistletoe,nan
Redwood National Park,Vascular Plant,Santalales,Santalaceae,None,nan
Redwood National Park,Vascular Plant,Santalales,Santalaceae,Oak Mistletoe,Uncommon
Redwood National Park,Vascular Plant,Santalales,Santalaceae,Pacific Mistletoe,nan
Redwood National Park,Vascular Plant,Sapindales,Anacardiaceae,None,nan
Redwood National Park,Vascular Plant,Sapindales,Anacardiaceae,Poison Oak,nan
Redwood National Park,Vascular Plant,Sapindales,Anacardiaceae,"Poison Ivy, Poison Oak",nan
Redwood National Park,Vascular Plant,Sapindales,Anacardiaceae,None,nan
Redwood National Park,Vascular Plant,Sapindales,Anacardiaceae,Poison-Oak,Common
Redwood National Park,Vascular Plant,Sapindales,Sapindaceae,Maples,nan
Redwood National Park,Vascular Plant,Sapindales,Sapindaceae,Vine Maple,Common
Redwood National Park,Vascular Plant,Sapindales,Sapindaceae,Big-Leaf Maple,Common
Redwood National Park,Vascular Plant,Saxifragales,Crassulaceae,None,nan
Redwood National Park,Vascular Plant,Saxifragales,Crassulaceae,Live Forever,Common
Redwood National Park,Vascular Plant,Saxifragales,Crassulaceae,Stonecrop,nan
Redwood National Park,Vascular Plant,Saxifragales,Crassulaceae,Roseflower Stonecrop,nan
Redwood National Park,Vascular Plant,Saxifragales,Crassulaceae,Sierra Stonecrop,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Crassulaceae,Stonecrop,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Crassulaceae,Broadleaf Stonecrop,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Crassulaceae,Broadleaf Stonecrop,nan
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,Currant,nan
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,Stink Currant,Uncommon
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,Shinyleaf Currant,nan
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,Shinyleaf Currant,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,Currant,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,Trailing Black Currant,Uncommon
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,Gummy Gooseberry,nan
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,Canyon Gooseberry,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,None,nan
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,Sierra Gooseberry,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,Western Gooseberry,Uncommon
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,Red Flowering Currant,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,Red Flowering Currant,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,Redflower Currant,nan
Redwood National Park,Vascular Plant,Saxifragales,Grossulariaceae,Sticky Currant,nan
Redwood National Park,Vascular Plant,Saxifragales,Haloragaceae,"Water Milfoil, Watermilfoil",Unknown
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Oregon Bensoniella,nan
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,None,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Large Boykinia,nan
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,"Coast Boykinia, Coastal Brookfoam",Unknown
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,None,nan
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Golden Saxifrage,Uncommon
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Alum Root,Common
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Pacific Alumroot,nan
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Woodland Star,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,San Francisco Woodland-Star,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Smallflower Woodland-Star,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Leafy-Stemmed Mitrewort,nan
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,"Coastal Miterwort, Oval-Leaf Miterwort",Unknown
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Miterwort,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,None,nan
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Saxifrage,nan
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,California Saxifrage,Unknown
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,None,nan
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Howell's Saxifrage,Uncommon
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Wholeleaf Saxifrage,Uncommon
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Marshall's Saxifrage,Rare
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,"Merten's Saxifrage, Wood Saxifrage, Woodland Saxifrage",nan
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Nuttall's Saxifrage,nan
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,None,nan
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,Fringe Cups,Common
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,"Lace Flower, Sugar-Scoop",Rare
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,None,nan
Redwood National Park,Vascular Plant,Saxifragales,Saxifragaceae,"Pigaback Plant, Youth-On-Age",Common
Redwood National Park,Vascular Plant,Selaginellales,Selaginellaceae,"Lesser Clubmoss, Spikemoss",nan
Redwood National Park,Vascular Plant,Selaginellales,Selaginellaceae,Oregon Spikemoss,Uncommon
Redwood National Park,Vascular Plant,Selaginellales,Selaginellaceae,Wallace's Spike Moss,Unknown
Redwood National Park,Vascular Plant,Solanales,Convolvulaceae,False Bindweed,nan
Redwood National Park,Vascular Plant,Solanales,Convolvulaceae,Nightblooming False Bindweed,Unknown
Redwood National Park,Vascular Plant,Solanales,Convolvulaceae,"Butte County Morning-Glory, Nightblooming False Bindweed",Uncommon
Redwood National Park,Vascular Plant,Solanales,Convolvulaceae,Western Morining Glory,nan
Redwood National Park,Vascular Plant,Solanales,Convolvulaceae,Beach Morning Glory,Uncommon
Redwood National Park,Vascular Plant,Solanales,Convolvulaceae,"Bindweed, Orchard Morningglory",Uncommon
Redwood National Park,Vascular Plant,Solanales,Convolvulaceae,None,nan
Redwood National Park,Vascular Plant,Solanales,Convolvulaceae,"Bigseed Alfalfa Dodder, Largeseed Dodder, Pretty Dodder",nan
Redwood National Park,Vascular Plant,Solanales,Convolvulaceae,"Goldenthread, Saltmarsh Dodder",nan
Redwood National Park,Vascular Plant,Solanales,Convolvulaceae,Saltmarsh Dodder,nan
Redwood National Park,Vascular Plant,Solanales,Solanaceae,"Jamestown Weed, Jimsonweed, Mad Apple, Moonflower, Stinkwort, Thorn Apple",nan
Redwood National Park,Vascular Plant,Solanales,Solanaceae,American Nightshade,Uncommon
Redwood National Park,Vascular Plant,Solanales,Solanaceae,Kangaroo-Apple,Rare
Redwood National Park,Vascular Plant,Solanales,Solanaceae,"Black Nightshade, Deadly Nightshade, Garden Nightshade",Uncommon
Redwood National Park,Vascular Plant,Vitales,Vitaceae,"California Grape, California Wild Grape",Unknown
Redwood National Park,Nonvascular Plant,Ahnfeltiales,Ahnfeltiaceae,None,nan
Redwood National Park,Nonvascular Plant,Ahnfeltiales,Ahnfeltiaceae,None,nan
Redwood National Park,Nonvascular Plant,Ahnfeltiales,Ahnfeltiaceae,None,nan
Redwood National Park,Nonvascular Plant,Anthocerotales,Anthocerotaceae,Anthoceros,nan
Redwood National Park,Nonvascular Plant,Bangiales,Bangiaceae,None,nan
