Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,57152,79050,36211,25927,198340,0,0,2874,6420,9294,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,119816,57893,853,19763,198325,23241,0,0,17754,40995,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,62838,81153,3036,51126,198153,25425,0,0,12644,38069,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Lieutenant,False,False,,129002,154440,,151818,0,10534,35730,198082,31425,0,0,0,31425,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,67371,81453,,55134,112199,5211,25462,198006,18649,0,0,15866,34515,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Lieutenant,False,False,,129002,154440,,151818,0,16370,29488,197676,0,0,5256,7907,13163,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Lieutenant,False,False,,129002,154440,,151818,0,10711,35130,197659,0,0,5418,8446,13864,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Senior Mechanical Engineer,False,False,,85238,103043,,98731,55989,0,42841,197561,0,0,17143,18,17161,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,60961,116078,956,19433,197428,19912,0,0,6204,26116,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,City Attorney,Deputy City Attorney,False,False,,19760,226637,,174821,0,11230,11263,197314,23238,0,11286,0,34524,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Lieutenant,False,False,,129002,154440,,151836,0,10362,34914,197112,31189,0,0,0,31189,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Lieutenant,False,False,,129002,154440,,150807,0,10112,35833,196752,14605,0,2665,193,17463,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,22487,48556,14135,111531,196709,22159,0,0,17754,39913,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,59367,129378,840,7061,196646,0,0,3067,20750,23817,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Lieutenant,False,False,,129002,154440,,151795,0,0,44835,196630,30754,0,0,0,30754,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,119798,49721,0,26866,196385,0,0,4440,7293,11733,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,98697,76467,0,21176,196340,23374,0,0,0,23374,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,57091,114070,0,25138,196299,0,0,3572,20581,24153,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,119848,25371,8594,42308,196121,22031,0,0,10397,32428,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,66370,114844,1450,13354,196018,17250,0,0,13894,31144,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,119816,18123,36570,21335,195844,23708,0,0,0,23708,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Lieutenant,False,False,,129002,154440,,151818,0,10859,33006,195683,29577,0,0,17502,47079,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fleet Operations,Department Director,False,False,,68931,261144,,180772,0,0,14417,195189,19823,0,10937,887,31647,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,98712,69575,18927,7927,195141,19269,0,0,17754,37023,3.0% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
